date,vessel_arrivals,cargo_tonnage,container_teu,bulk_liquid,bulk_dry,roro_units,vessel_type,oil_price,baltic_index,eur_usd,weekday,holiday_be,holiday_eu,strike
2023-06-22,79,870386,21324,312728,171611,2542,Container,64.35,1125,1.1916,Thursday,0,0,0
2023-06-23,83,878309,21197,332215,175406,2546,Container,66.38,1080,1.2118,Friday,0,0,0
2023-06-24,76,777432,19628,267132,166943,2467,Tanker,68.45,1057,1.1985,Saturday,0,0,0
2023-06-25,80,769673,19242,268536,151532,2298,Tanker,60.49,1038,1.1777,Sunday,0,0,0
2023-06-26,93,899837,22647,301622,170540,2645,Container,62.22,1124,1.186,Monday,0,0,0
2023-06-27,74,679121,16926,229597,132486,2181,Container,63.23,1066,1.1975,Tuesday,0,0,1
2023-06-28,77,872334,21111,324336,185433,2361,Container,61.49,1146,1.1884,Wednesday,0,0,0
2023-06-29,85,921963,23306,317467,184960,2483,Container,68.8,1145,1.1959,Thursday,0,0,0
2023-06-30,88,948231,24667,351074,205091,2679,Container,60.77,1161,1.2003,Friday,0,0,0
2023-07-01,81,824713,20822,276216,170846,2343,RoRo,61.42,1048,1.2146,Saturday,0,0,0
2023-07-02,76,770527,19050,259150,148947,2517,Tanker,63.45,1112,1.1971,Sunday,0,0,0
2023-07-03,88,944474,22898,327154,189303,2736,Container,58.97,1117,1.2107,Monday,0,0,0
2023-07-04,85,967544,23735,338003,186683,2785,Tanker,61.14,1060,1.2143,Tuesday,0,0,0
2023-07-05,84,928186,23431,334096,180290,2605,Tanker,63.03,1042,1.2143,Wednesday,0,0,0
2023-07-06,89,945012,24162,335262,224835,2643,Container,60.82,1159,1.2028,Thursday,0,0,0
2023-07-07,82,902338,22689,311655,188617,2434,Tanker,61.29,1088,1.1803,Friday,0,0,0
2023-07-08,79,759942,19398,264647,158877,2439,RoRo,59.73,1106,1.2045,Saturday,0,0,0
2023-07-09,72,741118,18882,256201,143238,2350,Bulk,56.52,1031,1.2104,Sunday,0,0,0
2023-07-10,92,926383,23413,315088,197833,2646,Container,61.78,1010,1.199,Monday,0,0,0
2023-07-11,84,922336,22729,313938,193263,2752,Container,65.83,1040,1.2172,Tuesday,0,0,0
2023-07-12,89,989160,24816,356485,212885,2623,Container,60.38,1060,1.2084,Wednesday,0,0,0
2023-07-13,88,930379,22835,307351,200741,2583,Container,60.75,1012,1.2054,Thursday,0,0,0
2023-07-14,86,955083,23886,350453,179184,2665,Tanker,61.9,1062,1.2105,Friday,0,0,0
2023-07-15,80,794902,20038,274786,150102,2299,RoRo,55.77,977,1.2029,Saturday,0,0,0
2023-07-16,79,752661,19656,255706,142502,2310,RoRo,64.44,1003,1.1746,Sunday,0,0,0
2023-07-17,88,902672,21912,323333,172983,2603,Tanker,59.7,1091,1.1945,Monday,0,0,0
2023-07-18,88,912371,23050,334182,185062,2536,Container,63.74,1086,1.2114,Tuesday,0,0,0
2023-07-19,88,959613,24731,347041,187388,2770,Container,56.41,1035,1.1913,Wednesday,0,0,0
2023-07-20,86,934370,23739,332048,203455,2450,Container,63.82,1002,1.1971,Thursday,0,0,0
2023-07-21,87,806095,20569,293002,176456,2521,Container,60.46,1000,1.1888,Friday,1,0,0
2023-07-22,84,822106,20846,270572,164370,2499,Tanker,59.55,1032,1.217,Saturday,0,0,0
2023-07-23,64,571155,14928,194686,129874,2000,Tanker,58.36,1081,1.2159,Sunday,0,0,1
2023-07-24,92,1019893,24954,347851,215884,2637,Container,56.68,1094,1.1901,Monday,0,0,0
2023-07-25,86,941276,22839,341693,184650,2404,Container,60.8,1022,1.2004,Tuesday,0,0,0
2023-07-26,89,985077,24624,340942,180942,2598,Container,57.39,988,1.192,Wednesday,0,0,0
2023-07-27,84,947580,22609,340107,187772,2726,Container,50.84,1058,1.2049,Thursday,0,0,0
2023-07-28,87,966178,24770,343521,188079,2644,Container,53.16,1002,1.2037,Friday,0,0,0
2023-07-29,88,857248,22042,291414,173102,2602,RoRo,55.73,1016,1.2066,Saturday,0,0,0
2023-07-30,81,800329,19792,274246,160780,2339,RoRo,57.0,1107,1.2017,Sunday,0,0,0
2023-07-31,77,894836,22186,326131,179471,2613,Container,55.68,1082,1.2276,Monday,0,0,0
2023-08-01,86,857056,21390,292215,175601,2414,Container,59.29,1047,1.1879,Tuesday,0,1,0
2023-08-02,88,903890,22623,317610,171078,2459,Tanker,49.56,975,1.181,Wednesday,0,1,0
2023-08-03,83,879752,22057,300088,179241,2509,Container,55.63,1048,1.194,Thursday,0,1,0
2023-08-04,86,875838,22175,303404,171651,2447,Container,49.54,1090,1.1821,Friday,0,1,0
2023-08-05,71,685982,17063,239632,138796,2075,Bulk,57.06,1018,1.1828,Saturday,0,1,0
2023-08-06,72,684425,17582,231720,144544,2208,Tanker,54.29,1104,1.1875,Sunday,0,1,0
2023-08-07,89,888193,22428,301263,167843,2543,Container,55.63,1100,1.1882,Monday,0,1,0
2023-08-08,84,889437,21932,314166,175637,2661,Container,51.58,1118,1.1877,Tuesday,0,1,0
2023-08-09,80,908227,23373,309432,180697,2656,Container,57.82,1050,1.2023,Wednesday,0,1,0
2023-08-10,83,868338,21029,295812,169553,2625,Tanker,56.91,1064,1.1919,Thursday,0,1,0
2023-08-11,84,878771,21923,298179,182953,2590,Tanker,55.34,1105,1.195,Friday,0,1,0
2023-08-12,80,753270,19315,262865,144891,2363,RoRo,53.02,1056,1.2056,Saturday,0,1,0
2023-08-13,73,680123,16642,247480,131581,2097,Bulk,54.96,1009,1.1889,Sunday,0,1,0
2023-08-14,79,817491,20592,301187,157819,2441,Container,50.92,1011,1.1937,Monday,0,1,0
2023-08-15,88,891557,22561,304786,187048,2597,Container,55.42,1046,1.1999,Tuesday,0,1,0
2023-08-16,84,882061,21621,330224,172473,2669,Container,57.63,969,1.1766,Wednesday,0,1,0
2023-08-17,81,862311,21522,291762,176143,2562,Container,55.72,1027,1.172,Thursday,0,1,0
2023-08-18,85,831179,20701,301748,182041,2571,Tanker,50.15,1089,1.1992,Friday,0,1,0
2023-08-19,79,773539,19063,263522,154109,2257,Bulk,53.25,925,1.2005,Saturday,0,1,0
2023-08-20,75,722320,19209,244103,153360,2251,Tanker,48.13,1111,1.216,Sunday,0,1,0
2023-08-21,92,1011737,24912,346660,215718,2761,Container,53.56,1091,1.1967,Monday,0,0,0
2023-08-22,90,1043710,26595,364774,216960,2882,Container,53.04,1012,1.2032,Tuesday,0,0,0
2023-08-23,85,937347,23237,333871,187335,2591,Tanker,45.93,1063,1.1928,Wednesday,0,0,0
2023-08-24,89,976447,23868,348455,200426,2656,Container,47.9,1036,1.1976,Thursday,0,0,0
2023-08-25,89,981889,24599,334221,186079,2742,Tanker,50.39,1098,1.2111,Friday,0,0,0
2023-08-26,90,917540,23263,311242,177268,2464,Tanker,50.2,1087,1.173,Saturday,0,0,0
2023-08-27,79,782847,20031,264830,151732,2535,Bulk,47.33,968,1.1981,Sunday,0,0,0
2023-08-28,97,1061447,27317,370393,230214,2704,Tanker,51.99,1068,1.2152,Monday,0,0,0
2023-08-29,91,1002120,26526,348640,193923,2511,Tanker,51.45,1029,1.1964,Tuesday,0,0,0
2023-08-30,94,1001450,25162,341006,193670,2703,Tanker,49.99,1045,1.2099,Wednesday,0,0,0
2023-08-31,92,997255,24600,351735,191100,2866,Container,48.18,1005,1.1869,Thursday,0,0,0
2023-09-01,90,981079,24753,366003,200694,2730,Tanker,53.47,1130,1.1926,Friday,0,0,0
2023-09-02,85,908196,22572,312821,182780,2637,Bulk,55.18,1096,1.1931,Saturday,0,0,0
2023-09-03,77,807822,20659,278403,170258,2416,Tanker,48.65,1008,1.1703,Sunday,0,0,0
2023-09-04,93,1020279,24858,362694,209426,2715,Container,48.15,979,1.1806,Monday,0,0,0
2023-09-05,90,993575,26024,342163,187672,2536,Container,51.36,1028,1.1811,Tuesday,0,0,0
2023-09-06,89,990938,25201,353518,191729,2460,Tanker,48.71,1070,1.2,Wednesday,0,0,0
2023-09-07,99,1089323,26391,374078,228787,2854,Container,49.27,1062,1.2003,Thursday,0,0,0
2023-09-08,88,1014275,25002,373317,201229,2853,Container,51.82,1114,1.1946,Friday,0,0,0
2023-09-09,84,912935,23231,322975,192088,2604,RoRo,43.78,1092,1.1993,Saturday,0,0,0
2023-09-10,87,880461,22600,301961,174895,2583,Tanker,53.38,1102,1.1892,Sunday,0,0,0
2023-09-11,90,976822,23784,336001,187623,2824,Container,49.57,1072,1.2026,Monday,0,0,0
2023-09-12,83,865177,21986,297674,170609,2531,Container,48.04,987,1.1904,Tuesday,0,0,1
2023-09-13,88,943320,22609,343889,180920,2603,Container,48.94,1049,1.1906,Wednesday,0,0,0
2023-09-14,91,997452,24892,336421,194966,2614,Tanker,49.03,1113,1.1872,Thursday,0,0,0
2023-09-15,86,998966,25530,342959,201401,2901,Container,43.88,1059,1.1964,Friday,0,0,0
2023-09-16,84,907796,22419,312112,185652,2614,Bulk,53.5,1089,1.1851,Saturday,0,0,0
2023-09-17,88,860089,20749,300874,159296,2396,Bulk,49.09,1050,1.1988,Sunday,0,0,0
2023-09-18,89,1016394,25483,353027,203140,2607,Container,50.24,1016,1.1774,Monday,0,0,0
2023-09-19,91,1017612,25138,341252,198829,2852,Container,51.73,1063,1.1775,Tuesday,0,0,0
2023-09-20,89,999439,25301,345805,194700,2595,Tanker,45.77,1087,1.1951,Wednesday,0,0,0
2023-09-21,89,975754,23951,340518,196212,2849,Tanker,50.22,1041,1.187,Thursday,0,0,0
2023-09-22,91,1035503,25501,356145,202697,2478,Container,47.96,1064,1.1831,Friday,0,0,0
2023-09-23,87,915156,21868,327172,194088,2715,Tanker,51.28,1031,1.1962,Saturday,0,0,0
2023-09-24,75,716664,18002,260026,152837,2324,Tanker,42.33,1136,1.181,Sunday,0,0,1
2023-09-25,93,1006503,25082,351492,210755,2722,Container,48.4,1067,1.1848,Monday,0,0,0
2023-09-26,90,1052535,25719,370693,206548,2761,Container,46.87,1157,1.2005,Tuesday,0,0,0
2023-09-27,91,1023969,25696,336779,197094,2925,Container,49.97,1163,1.2016,Wednesday,0,0,0
2023-09-28,93,1062676,27080,367726,213191,2865,Container,50.08,1085,1.2016,Thursday,0,0,0
2023-09-29,95,1048430,26103,376999,208483,2682,Tanker,46.54,1041,1.1828,Friday,0,0,0
2023-09-30,83,906998,22809,313215,176529,2389,Bulk,46.53,990,1.1976,Saturday,0,0,0
2023-10-01,85,850752,21405,290391,160745,2494,Tanker,48.35,1023,1.1755,Sunday,0,0,0
2023-10-02,98,1062890,25970,394788,212246,2794,Container,46.0,1030,1.1756,Monday,0,0,0
2023-10-03,90,1050629,27294,385911,206893,2624,Container,51.23,1170,1.1608,Tuesday,0,0,0
2023-10-04,90,1014635,25130,359798,208434,2716,Container,47.62,1110,1.2008,Wednesday,0,0,0
2023-10-05,89,1002077,25380,362116,205736,2646,Container,40.04,1126,1.1751,Thursday,0,0,0
2023-10-06,99,1008552,25598,330734,210517,2714,Tanker,47.66,998,1.1821,Friday,0,0,0
2023-10-07,87,952610,23745,325538,180448,2702,RoRo,45.71,1052,1.174,Saturday,0,0,0
2023-10-08,91,908900,23026,313415,184988,2713,Tanker,43.97,1159,1.1897,Sunday,0,0,0
2023-10-09,87,1008795,25343,350718,195939,2804,Container,45.19,1132,1.1787,Monday,0,0,0
2023-10-10,87,997321,24224,344163,189701,2624,Container,49.28,1113,1.1691,Tuesday,0,0,0
2023-10-11,92,1072006,26634,349702,210972,2845,Container,52.99,1152,1.1862,Wednesday,0,0,0
2023-10-12,88,1003683,24786,355149,209286,2712,Container,50.0,1208,1.1671,Thursday,0,0,0
2023-10-13,92,1040384,25779,369571,205098,2627,Bulk,47.3,1118,1.1727,Friday,0,0,0
2023-10-14,82,889371,21582,327299,190398,2574,Tanker,50.56,1136,1.1597,Saturday,0,0,0
2023-10-15,84,919601,23553,313977,188311,2765,Tanker,47.88,1145,1.1662,Sunday,0,0,0
2023-10-16,95,1024339,26409,349817,201715,2740,Container,47.25,1258,1.1819,Monday,0,0,0
2023-10-17,98,1067034,27165,346662,222687,2641,Container,45.95,1036,1.1601,Tuesday,0,0,0
2023-10-18,96,1050131,26889,364610,213589,2778,Container,44.24,1178,1.1646,Wednesday,0,0,0
2023-10-19,95,1044148,25931,374463,201369,2645,Container,48.41,1142,1.179,Thursday,0,0,0
2023-10-20,89,966583,23846,332186,208187,2736,Container,50.15,1179,1.1733,Friday,0,0,0
2023-10-21,80,842333,20669,316251,170542,2516,RoRo,49.48,1121,1.1983,Saturday,0,0,0
2023-10-22,80,864280,21929,299932,173006,2479,RoRo,48.62,1154,1.1963,Sunday,0,0,0
2023-10-23,95,1051765,26408,369588,203509,2745,Container,47.13,1196,1.1689,Monday,0,0,0
2023-10-24,87,1006887,25134,338779,210814,2689,Container,51.9,1319,1.1828,Tuesday,0,0,0
2023-10-25,88,1010914,25920,356692,206321,2717,Container,46.24,1207,1.1844,Wednesday,0,0,0
2023-10-26,97,1047890,26400,346968,214612,2695,Container,52.63,1127,1.1706,Thursday,0,0,0
2023-10-27,99,1043191,25660,372054,204578,2626,Bulk,47.42,1152,1.1612,Friday,0,0,0
2023-10-28,87,906187,22314,324410,187910,2673,Tanker,48.29,1154,1.1757,Saturday,0,0,0
2023-10-29,88,892324,22649,325906,185759,2500,Bulk,46.28,1090,1.1737,Sunday,0,0,0
2023-10-30,90,1004245,25627,341286,195499,2723,Container,49.3,1166,1.1707,Monday,0,0,0
2023-10-31,88,1021779,25820,359228,193020,2761,Container,53.87,1223,1.1791,Tuesday,0,0,0
2023-11-01,97,1080987,27973,383984,220848,2854,Tanker,52.63,1126,1.1668,Wednesday,0,0,0
2023-11-02,94,1035725,26711,366927,194558,2636,Tanker,54.16,1245,1.1624,Thursday,0,0,0
2023-11-03,92,1026112,25873,350486,206439,2572,Tanker,52.94,1221,1.1746,Friday,0,0,0
2023-11-04,89,977977,24030,318372,192017,2608,RoRo,48.21,1163,1.177,Saturday,0,0,0
2023-11-05,84,825610,19985,292433,174871,2478,RoRo,50.68,1196,1.161,Sunday,0,0,0
2023-11-06,91,1066784,26476,371849,210214,2727,Container,49.49,1287,1.1817,Monday,0,0,0
2023-11-07,93,1078893,27349,371946,224637,2783,Tanker,55.99,1247,1.1543,Tuesday,0,0,0
2023-11-08,89,1027549,26602,367282,201396,2954,Container,48.57,1214,1.1659,Wednesday,0,0,0
2023-11-09,94,1053722,26552,368354,218744,2596,Container,55.01,1205,1.1687,Thursday,0,0,0
2023-11-10,87,987761,25278,332524,214035,2606,Tanker,55.18,1224,1.1645,Friday,0,0,0
2023-11-11,73,726815,18048,235071,136819,2480,Bulk,58.16,1198,1.1648,Saturday,1,0,0
2023-11-12,81,871152,22090,293614,176567,2502,Tanker,51.62,1122,1.1888,Sunday,0,0,0
2023-11-13,93,1059987,26911,394926,233988,2719,Tanker,55.17,1333,1.1612,Monday,0,0,0
2023-11-14,89,1054634,25376,376350,211460,2899,Container,60.07,1242,1.1937,Tuesday,0,0,0
2023-11-15,95,1079777,26788,379808,216450,2825,Container,51.56,1258,1.1733,Wednesday,0,0,0
2023-11-16,96,1029630,26216,358554,212234,2710,Tanker,48.99,1238,1.1694,Thursday,0,0,0
2023-11-17,94,1055132,26516,366822,211355,2802,Bulk,48.15,1208,1.1728,Friday,0,0,0
2023-11-18,89,886955,21576,322106,163733,2465,RoRo,56.13,1239,1.193,Saturday,0,0,0
2023-11-19,88,887822,20980,305832,186623,2430,Tanker,48.54,1172,1.1573,Sunday,0,0,0
2023-11-20,95,1041400,25852,370259,192256,2751,Container,53.28,1369,1.1557,Monday,0,0,0
2023-11-21,93,1031573,25754,357566,202980,2646,Container,55.91,1197,1.1589,Tuesday,0,0,0
2023-11-22,93,1034382,25418,381435,216536,2753,Container,55.36,1210,1.1664,Wednesday,0,0,0
2023-11-23,91,971484,24359,347442,191444,2693,Container,56.3,1243,1.1484,Thursday,0,0,0
2023-11-24,88,978998,24728,355105,190250,2754,Container,55.9,1333,1.1655,Friday,0,0,0
2023-11-25,79,893589,22675,306912,185752,2653,Tanker,59.29,1273,1.1818,Saturday,0,0,0
2023-11-26,81,802584,18887,291486,153708,2363,Tanker,52.81,1214,1.1659,Sunday,0,0,0
2023-11-27,90,1052640,25659,365298,200750,2829,Container,53.86,1342,1.1611,Monday,0,0,0
2023-11-28,90,1046908,26020,367518,211578,2820,Container,53.8,1319,1.1574,Tuesday,0,0,0
2023-11-29,92,1027345,25970,375921,204006,2774,Container,58.83,1313,1.1722,Wednesday,0,0,0
2023-11-30,89,981166,24774,332980,186284,2624,Container,59.27,1325,1.1545,Thursday,0,0,0
2023-12-01,89,1049765,26480,369450,215049,2672,Bulk,58.15,1412,1.1808,Friday,0,0,0
2023-12-02,88,950754,23577,337144,193867,2676,Bulk,60.58,1405,1.1813,Saturday,0,0,0
2023-12-03,85,852931,21159,303726,167708,2309,Bulk,53.73,1265,1.1641,Sunday,0,0,0
2023-12-04,89,1030033,25387,356004,203676,2718,Container,62.51,1383,1.161,Monday,0,0,0
2023-12-05,95,1012036,25685,375075,206170,2463,Container,62.31,1325,1.171,Tuesday,0,0,0
2023-12-06,87,1026467,25201,346314,214816,2606,Container,60.19,1334,1.1712,Wednesday,0,0,0
2023-12-07,97,995252,25306,362927,196788,2605,Container,63.57,1227,1.1518,Thursday,0,0,0
2023-12-08,89,999803,25099,362082,205198,2809,Bulk,53.5,1307,1.1541,Friday,0,0,0
2023-12-09,86,906872,22649,336414,185896,2629,Tanker,57.14,1278,1.1458,Saturday,0,0,0
2023-12-10,80,913650,22513,303895,189764,2515,Tanker,56.76,1363,1.1627,Sunday,0,0,0
2023-12-11,88,966344,23481,329532,193583,2722,Container,61.38,1378,1.1648,Monday,0,0,0
2023-12-12,91,996494,24589,363692,192000,2784,Container,56.31,1224,1.1442,Tuesday,0,0,0
2023-12-13,88,965698,23977,319224,189440,2632,Tanker,61.99,1330,1.1527,Wednesday,0,0,0
2023-12-14,91,1046671,24982,350270,212077,2632,Container,64.08,1390,1.1434,Thursday,0,0,0
2023-12-15,86,967795,24096,333845,208107,2631,Container,62.31,1327,1.1474,Friday,0,0,0
2023-12-16,84,829402,21197,292211,162008,2434,Bulk,61.33,1376,1.1615,Saturday,0,0,0
2023-12-17,83,853445,21620,314628,177127,2357,RoRo,57.77,1360,1.1482,Sunday,0,0,0
2023-12-18,98,1054899,26124,367362,208355,2819,Container,58.45,1363,1.1521,Monday,0,0,0
2023-12-19,89,1008358,25232,346843,202555,2741,Container,65.0,1335,1.1385,Tuesday,0,0,0
2023-12-20,89,995330,24605,351479,211189,2737,Container,63.84,1291,1.1562,Wednesday,0,0,0
2023-12-21,93,1000827,25095,354985,206280,2729,Container,61.65,1298,1.1534,Thursday,0,0,0
2023-12-22,87,1024374,26379,362943,194944,2810,Bulk,60.77,1392,1.1462,Friday,0,0,0
2023-12-23,78,842450,21545,293078,163910,2446,Bulk,56.21,1361,1.1511,Saturday,0,0,0
2023-12-24,78,720697,18278,232693,154189,2301,RoRo,59.34,1356,1.1544,Sunday,0,1,0
2023-12-25,71,719435,17739,242626,145022,2239,Container,68.54,1344,1.144,Monday,1,1,0
2023-12-26,77,851465,21662,312215,161102,2419,Tanker,59.23,1353,1.137,Tuesday,0,1,0
2023-12-27,89,877221,21087,308898,168893,2650,Tanker,63.9,1423,1.1693,Wednesday,0,1,0
2023-12-28,81,910985,22648,315620,187825,2362,Container,66.62,1356,1.1445,Thursday,0,1,0
2023-12-29,85,886604,22457,321493,185276,2618,Tanker,60.1,1308,1.1495,Friday,0,1,0
2023-12-30,78,773398,19705,259388,154822,2298,Bulk,64.68,1415,1.1601,Saturday,0,1,0
2023-12-31,66,712392,18145,247084,162281,2194,Tanker,67.2,1370,1.1849,Sunday,0,1,0
